,Monthly Debt,Number of Open Accounts,Current Loan Amount,Number of Credit Problems,Annual Income,Credit Score_bin,Credit Score,Current Credit Balance,Maximum Open Credit,Bankruptcies,Months since last delinquent,Years of Credit History,Tax Liens,Term,Bankruptcies_bin,Bankruptcies_bin2,Home Ownership_0,Home Ownership_1,Home Ownership_2,Years in current job_0,Years in current job_1,Years in current job_10,Years in current job_11,Years in current job_2,Years in current job_3,Years in current job_4,Years in current job_5,Years in current job_6,Years in current job_7,Years in current job_8,Years in current job_9,Purpose_0,Purpose_1,Purpose_2,Purpose_3,Months since last delinquent_dummy_-1,Months since last delinquent_dummy_0,Months since last delinquent_dummy_1,Months since last delinquent_dummy_2,Months since last delinquent_dummy_3,Months since last delinquent_dummy_4,Months since last delinquent_dummy_5,Credit Default
986,23176.0,8.0,12.980129081279808,0,-10.0,0,-10.0,11.979717693183153,12.564826926149227,0,29.0,16.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
987,25941.0,20.0,13.002897176018923,0,1475293.0,0,725.0,12.348539621652606,13.22912950472706,0,57.0,25.1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
988,15307.0,10.0,12.311535655935234,0,1055659.0,0,741.0,13.333866642695197,13.844318593013751,0,-10.0,16.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
989,12112.0,7.0,11.954947485051273,0,785688.0,0,722.0,10.53683164872532,12.162011034113206,0,30.0,19.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
990,31948.0,19.0,13.402759471461556,0,-10.0,0,-10.0,13.094163471444867,13.701211321825147,0,-10.0,40.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
991,22705.0,7.0,11.85541527391688,0,1362319.0,0,725.0,12.791306053644576,13.141269524550859,0,45.0,21.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
992,32839.0,16.0,12.776998518359116,0,-10.0,0,-10.0,12.42251781267629,14.24041286713146,0,-10.0,18.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
993,17779.0,8.0,12.401594197788071,0,-10.0,0,-10.0,12.561979794789995,13.459365473625148,0,-10.0,9.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
994,13445.0,6.0,10.940773931876523,0,1705478.0,0,701.0,10.687731503489951,11.014769244304901,0,28.0,15.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
995,31724.0,14.0,12.01384013710768,0,-10.0,0,-10.0,13.647459885963782,13.844318593013751,0,-10.0,14.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
996,14292.0,11.0,12.278630488282447,0,677901.0,0,741.0,11.73547684098325,12.068447169285072,0,-10.0,11.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
997,17308.0,9.0,13.571790504990348,0,2900730.0,0,669.0,12.08049241560749,12.626147181022338,0,30.0,28.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
998,22597.0,17.0,12.88181167973494,0,1125142.0,0,676.0,12.559581081369592,13.254354334166521,0,-10.0,16.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
999,22321.0,14.0,12.921423979178156,1,-10.0,0,-10.0,11.497781369843569,12.543390952704163,0,77.0,19.3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1000,14146.0,8.0,12.747480819173887,2,1391370.0,0,745.0,12.643730624127185,13.173054590577355,1,-10.0,18.9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1001,3476.0,9.0,11.369482255036596,0,269135.0,0,748.0,11.423941234092602,12.467070592395352,0,-10.0,25.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1002,5238.0,9.0,11.606242751189738,1,1232416.0,0,724.0,11.734563884141133,12.897305494926888,1,7.0,13.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1003,16864.0,8.0,12.82196344134436,0,1219078.0,0,669.0,12.242153820101121,12.777433475350424,0,-10.0,9.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1004,19563.0,9.0,12.499991478893426,0,973313.0,0,716.0,12.727116880990492,13.035050136676606,0,29.0,19.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1006,38548.0,18.0,13.375089031659494,0,-10.0,0,-10.0,13.462329503279797,13.824588230934564,0,-10.0,20.1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1008,27967.0,16.0,12.643130085561666,0,-10.0,0,-10.0,12.156882401339402,12.904935957836212,0,61.0,20.8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1009,42260.0,17.0,12.77326253455025,1,1522888.0,0,732.0,12.676607383712586,13.456187826012371,0,14.0,18.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1010,24570.0,6.0,12.70244126864462,0,1466857.0,0,673.0,13.43471415972179,13.597425441170524,0,-10.0,18.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1012,45305.0,15.0,13.23394231851569,0,1776671.0,0,695.0,13.052786049441675,13.435106287326304,0,-10.0,30.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1013,6712.0,10.0,11.79704369447105,0,-10.0,0,-10.0,11.952547203329878,13.23232748027516,0,-10.0,11.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1014,3954.0,9.0,11.797374817809994,0,1912920.0,0,715.0,11.281560711996942,12.033378595209976,0,37.0,15.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1015,4875.0,9.0,10.17865413191749,0,2150686.0,0,640.0,11.87613004436379,12.22601741958577,0,82.0,36.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1017,30674.0,20.0,13.381119602256506,0,2706531.0,0,635.0,13.233258747456736,13.566188572022627,0,-10.0,15.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1018,21517.0,8.0,13.518519961990265,0,-10.0,0,-10.0,13.536137866783633,13.97846154411213,0,-10.0,14.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1019,11711.0,9.0,12.32001275102461,0,1064646.0,0,720.0,12.767965838209637,13.073528112217861,0,-10.0,21.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1020,8148.0,10.0,11.79472275601161,0,476957.0,0,740.0,11.345110181577896,12.107924943765443,0,-10.0,11.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1021,20602.0,11.0,12.754815248341961,0,925946.0,0,619.0,11.6657238022229,12.385084564844473,0,37.0,15.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1022,33840.0,13.0,12.314698324734955,0,1781060.0,0,741.0,12.601645654423008,12.86254287482948,0,34.0,15.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1023,468.0,4.0,12.292245754604743,0,790742.0,0,748.0,7.363913501405819,12.117946101518326,0,-10.0,24.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1024,21690.0,18.0,11.494853139837481,0,834233.0,0,723.0,12.152181242136363,13.964760391093819,0,46.0,22.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1025,62095.0,15.0,13.415673084970983,0,8923844.0,0,723.0,13.896824150029714,14.188453163071875,0,-10.0,17.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1026,21519.0,10.0,12.979418675419067,0,-10.0,0,-10.0,12.60305184998804,12.879738797075667,0,68.0,20.2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1027,19859.0,9.0,11.085352775198356,0,-10.0,0,-10.0,11.1061144515377,11.491037665212199,0,-10.0,15.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1028,17597.0,14.0,13.015804366059601,0,-10.0,0,-10.0,13.03577663751633,13.386945181312774,0,7.0,26.7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1029,27700.0,16.0,12.987104779733864,0,-10.0,0,-10.0,13.005103454900398,14.574642557019363,0,-10.0,20.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1030,11069.0,4.0,12.31548743151604,1,1175454.0,0,7030.0,9.058237593766226,10.274947655341608,1,-10.0,7.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1031,11670.0,9.0,12.738414134044943,1,1014790.0,0,737.0,12.643669295325708,13.102264746303344,1,-10.0,14.1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1032,8324.0,7.0,12.708782424743585,0,2093971.0,0,724.0,12.119364858815988,12.424931028611473,0,29.0,22.3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1033,3447.0,6.0,12.559819807695568,0,586701.0,0,707.0,11.57889109230716,11.926405037952225,0,-10.0,23.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1034,14550.0,13.0,12.473236910005028,0,789697.0,0,751.0,12.154284491877867,13.915331458246325,0,-10.0,18.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1035,754.0,7.0,11.376567223427713,0,-10.0,0,-10.0,10.243596027166285,11.714583854320324,0,-10.0,32.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1036,7451.0,8.0,12.78152522402337,0,-10.0,0,-10.0,12.855649266055352,13.546949835040031,0,-10.0,15.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1037,24073.0,7.0,13.248126928312693,0,999552.0,0,731.0,13.324131288886587,13.78135069706757,0,-10.0,17.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1038,20325.0,12.0,12.654434394590645,0,2279449.0,0,747.0,12.289314844752141,13.35472035446045,0,-10.0,8.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1039,13475.0,15.0,12.282408491272383,0,939588.0,0,742.0,11.579068947468002,13.36045859341165,0,-10.0,17.6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1040,12204.0,7.0,11.886025771032385,1,578835.0,0,723.0,10.533295492533984,11.62431477089618,1,30.0,28.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1041,30972.0,18.0,12.507017625496722,0,1264146.0,0,744.0,12.668324431726447,13.7694655723419,0,-10.0,15.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1042,24382.0,13.0,12.76675358028098,0,-10.0,0,-10.0,13.674665629371182,14.320490931492238,0,-10.0,13.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1043,21882.0,6.0,12.068951961957941,0,2823495.0,0,751.0,10.605990828020099,13.635015731681724,0,-10.0,36.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1044,23725.0,11.0,12.996530276745435,0,1445216.0,0,698.0,13.444233810398195,13.854801460961882,0,58.0,21.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1045,18208.0,15.0,12.514075593317358,0,-10.0,0,-10.0,13.185507176368953,13.53543018590361,0,-10.0,16.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1046,15340.0,9.0,12.463335458152937,0,-10.0,0,-10.0,12.753234055816733,12.923090149473856,0,-10.0,27.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1047,16211.0,12.0,12.921800453912349,0,-10.0,0,-10.0,12.754058206662735,13.12129680882222,0,59.0,12.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1048,5526.0,9.0,11.792895375000185,0,721601.0,0,716.0,11.612472112803445,12.029580067184662,0,31.0,25.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1049,15797.0,9.0,11.606443130088689,0,796480.0,0,743.0,11.40760939276922,13.464753781360768,0,15.0,28.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
1050,3616.0,3.0,11.470821398947416,0,-10.0,0,-10.0,8.681181041521688,9.301733800405394,0,-10.0,10.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1051,9721.0,13.0,12.654223610088273,0,-10.0,0,-10.0,12.635293341992735,12.91657092142417,0,-10.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1052,11629.0,9.0,11.30930263847633,0,1156131.0,0,749.0,12.912076819592627,14.605167652904576,0,39.0,31.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1053,19142.0,13.0,12.62578576690354,0,969228.0,0,680.0,12.0435184212919,12.559665344227627,0,-10.0,11.4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1054,15749.0,16.0,13.032983379263296,0,-10.0,0,-10.0,13.512624149850094,14.853262884625618,0,54.0,18.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1056,24426.0,7.0,12.312920554469972,0,1291221.0,0,737.0,10.269622608180352,11.88177499694036,0,-10.0,37.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1057,5531.0,10.0,12.410958535473492,0,674576.0,0,6980.0,12.09365394606044,12.472141577695815,0,-10.0,12.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1059,9287.0,6.0,11.02485561999279,0,852017.0,0,732.0,11.464638174338702,11.662543028591056,0,-10.0,10.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1060,14651.0,6.0,12.283528934381275,0,1119822.0,0,724.0,11.27193612051043,11.982560276210965,0,45.0,8.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1061,7612.0,7.0,12.688619157900906,0,596999.0,0,739.0,12.627719454199578,12.996230831397645,0,-10.0,13.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1063,16254.0,11.0,13.012765005817657,0,1741464.0,0,751.0,12.175077211827654,13.268444442437026,0,-10.0,13.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1064,35146.0,12.0,12.887503962601027,0,-10.0,0,-10.0,13.113134925933531,13.410540827136522,0,-10.0,13.3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1065,7647.0,5.0,12.4292521961964,0,674709.0,0,729.0,12.446482276488567,12.785415427649564,0,-10.0,8.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1066,5048.0,9.0,11.210454575045008,0,348118.0,0,724.0,12.017245976296698,13.27556675153634,0,-10.0,11.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1067,13037.0,15.0,12.213539697577403,0,-10.0,0,-10.0,12.415145669627602,13.09618571266967,0,18.0,10.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1068,12233.0,11.0,12.320797676920636,1,1165042.0,0,740.0,11.813141162359296,12.992530280503015,1,-10.0,17.2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1069,4830.0,5.0,12.292851078723837,0,579633.0,0,7340.0,12.286776672945136,12.83083659016621,0,-10.0,8.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1070,9940.0,7.0,11.850561310050743,0,1303666.0,0,747.0,11.515182915011444,12.98609681905062,0,53.0,18.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1071,35864.0,17.0,13.348948997995384,0,2089145.0,0,692.0,13.186113462808116,13.534818663856525,0,-10.0,20.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1072,24978.0,11.0,11.445962674331183,0,933755.0,0,704.0,13.636862246536616,13.84427584156967,0,-10.0,14.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1073,20806.0,16.0,12.033770724118465,0,1049066.0,0,701.0,13.452626376547798,14.217290885599613,0,11.0,22.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1074,18374.0,11.0,12.2468258376836,0,1011408.0,0,734.0,11.563295333130988,12.101595073296389,0,46.0,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1075,12102.0,7.0,10.709315887371531,0,773300.0,0,740.0,11.768094676241601,12.04481762284792,0,-10.0,28.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1076,19929.0,22.0,12.686648318266313,0,2867480.0,0,744.0,12.41691686925733,13.101366477248128,0,-10.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1077,5358.0,19.0,12.2954699239919,0,755516.0,0,735.0,11.935385340454255,12.968752884982912,0,-10.0,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1078,42406.0,11.0,13.237791642764035,2,4846425.0,0,735.0,12.661961503414862,13.481945092587178,0,16.0,20.1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1079,24065.0,22.0,13.555546111628392,0,1369919.0,0,636.0,12.915400706693923,14.086420511487187,0,3.0,20.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1080,27986.0,19.0,12.745430331027789,0,-10.0,0,-10.0,12.220946479589601,13.050723434083448,0,49.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1081,6359.0,4.0,12.4220989290755,0,-10.0,0,-10.0,10.987798056493379,11.86210942139028,0,55.0,15.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1082,15240.0,15.0,12.912291518047006,0,-10.0,0,-10.0,12.041616546813453,13.21266284270185,0,53.0,11.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1083,41688.0,28.0,13.56982355171504,0,2316024.0,0,691.0,13.014120935204863,13.432528305658169,0,41.0,15.3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1084,11690.0,7.0,12.054592563147615,0,1039110.0,0,737.0,10.803486287633305,11.501551020548535,0,78.0,22.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1085,12703.0,6.0,10.932160092999556,0,1314097.0,0,749.0,10.694215061434937,11.870760735469652,0,-10.0,11.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1087,7788.0,8.0,12.313414696649222,0,-10.0,0,-10.0,12.25054875563069,12.843419019695771,0,76.0,23.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1088,7297.0,7.0,12.696127033049757,0,1033828.0,0,719.0,12.640905599137477,13.06592211811228,0,-10.0,10.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1089,8780.0,13.0,12.659829380860462,0,849699.0,0,733.0,11.349594441107186,13.69445529942133,0,60.0,28.9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1090,9518.0,22.0,12.192353973389237,0,-10.0,0,-10.0,11.833616691028954,12.410958535473492,0,8.0,14.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1091,15115.0,14.0,12.287998194928846,1,-10.0,0,-10.0,12.122054964775112,12.79455628970802,0,11.0,20.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1092,21452.0,13.0,12.990022133414728,0,1149234.0,0,737.0,12.059924856971513,13.064524496805262,0,-10.0,13.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1093,19047.0,10.0,13.56389937136926,0,-10.0,0,-10.0,13.628879729582222,14.133580942887772,0,-10.0,22.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1094,6104.0,7.0,12.37380073377112,0,-10.0,0,-10.0,12.63510778515077,12.901594504308633,0,-10.0,14.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1095,6504.0,6.0,11.59940586768463,0,696806.0,0,747.0,11.844858845120498,13.202074337748112,0,-10.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1096,20031.0,19.0,11.779672419099876,1,1635140.0,0,730.0,12.579985165125231,13.462626989099817,1,16.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1097,7475.0,16.0,11.739973384310153,0,967670.0,0,739.0,12.274875498964839,13.570329709337702,0,77.0,12.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1098,15865.0,9.0,12.21157249360074,0,-10.0,0,-10.0,11.754608100548191,12.36960631001022,0,66.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1099,20298.0,9.0,11.607044025987902,0,1613062.0,0,704.0,11.74108839808459,12.881979563132683,0,-10.0,22.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1100,12680.0,7.0,12.127153889319816,0,-10.0,0,-10.0,11.78907124960368,12.697137301132232,0,-10.0,21.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1101,19437.0,18.0,12.985592457458525,0,-10.0,0,-10.0,11.976495945818607,14.075013039125675,0,-10.0,9.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1102,12302.0,13.0,12.26306243404256,0,-10.0,0,-10.0,12.258963912479224,13.812039540948447,0,-10.0,22.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1103,5043.0,4.0,11.687424841458043,1,364572.0,0,739.0,11.60764456102806,12.275146180430411,1,-10.0,18.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1105,44778.0,23.0,13.555260756443563,0,2377622.0,0,689.0,14.209595827292839,14.599538577812519,0,69.0,13.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
